trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1073769020,SLVR,1,INBOUND-NORTH SHORE,,1,193381202,shp-SLVR-05,1,1
1074511010,RED,4,INBOUND-NORTH SHORE,,1,193387201,shp-RED-06,1,1
1074560020,SLVR,1,INBOUND-NORTH SHORE,,1,193381202,shp-SLVR-05,1,1
1074559020,RED,1,INBOUND-NORTH SHORE,,1,193383802,shp-RED-06,1,1
1074457070,BLUE,2,INBOUND-NORTH SHORE,,1,193385307,shp-BLUE-04,1,1
1074625070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386307,shp-RED-56,1,1
1074157010,SLVR,4,INBOUND-NORTH SHORE,,1,193386601,shp-SLVR-05,1,1
1073914020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193382002,shp-BLUE-54,1,1
1074109020,SLVR,1,OUTBOUND-LIBRARY,,0,193381102,shp-SLVR-53,1,1
1074090070,BLUE,2,INBOUND-NORTH SHORE,,1,193385907,shp-BLUE-04,1,1
1074566020,RED,1,INBOUND-NORTH SHORE,,1,193380202,shp-RED-06,1,1
1074327020,SLVR,1,OUTBOUND-LIBRARY,,0,193384802,shp-SLVR-54,1,1
1074213070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385907,shp-BLUE-54,1,1
1074168020,SLVR,1,INBOUND-NORTH SHORE,,1,193381702,shp-SLVR-05,1,1
1073785010,RED,4,INBOUND-NORTH SHORE,,1,193387201,shp-RED-06,1,1
1074187020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193384002,shp-RED-56,1,1
1074206070,SLVR,2,INBOUND-NORTH SHORE,,1,193385707,shp-SLVR-05,1,1
1074128010,RED,4,INBOUND-NORTH SHORE,,1,193386901,shp-RED-06,1,1
1074685070,RED,2,INBOUND-NORTH SHORE,,1,193386107,shp-RED-06,1,1
1074547010,RED,4,INBOUND-NORTH SHORE,,1,193387401,shp-RED-06,1,1
1073882010,RED,4,INBOUND-NORTH SHORE,,1,193387501,shp-RED-06,1,1
1074594010,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,193387701,shp-BLUE-54,1,1
1074325020,RED,1,INBOUND-NORTH SHORE,,1,193379502,shp-RED-06,1,1
1073966070,BLUE,2,INBOUND-NORTH SHORE,,1,193385907,shp-BLUE-04,1,1
1074568010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387201,shp-RED-56,1,1
1074632020,BLUE,1,INBOUND-NORTH SHORE,,1,193379402,shp-BLUE-04,1,1
1073762070,RED,2,INBOUND-NORTH SHORE,,1,193386407,shp-RED-06,1,1
1073877010,SLVR,4,OUTBOUND-LIBRARY,,0,193386701,shp-SLVR-54,1,1
1073748070,SLVR,2,INBOUND-NORTH SHORE,,1,193385807,shp-SLVR-05,1,1
1074161010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387401,shp-RED-56,1,1
1074144020,RED,1,INBOUND-NORTH SHORE,,1,193383602,shp-RED-06,1,1
1074156020,RED,1,INBOUND-NORTH SHORE,,1,193380602,shp-RED-06,1,1
1074174020,RED,1,INBOUND-NORTH SHORE,,1,193379902,shp-RED-06,1,1
1074611070,SLVR,2,OUTBOUND-LIBRARY,,0,193385807,shp-SLVR-54,1,1
1073759070,RED,2,INBOUND-NORTH SHORE,,1,193386007,shp-RED-06,1,1
1074359070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385907,shp-BLUE-54,1,1
1074108020,BLUE,1,INBOUND-NORTH SHORE,,1,193379402,shp-BLUE-04,1,1
1073782010,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,193387601,shp-BLUE-54,1,1
1074380070,RED,2,INBOUND-NORTH SHORE,,1,193386207,shp-RED-06,1,1
1074343020,BLUE,1,INBOUND-NORTH SHORE,,1,193381902,shp-BLUE-04,1,1
1074660020,RED,1,INBOUND-NORTH SHORE,,1,193380402,shp-RED-06,1,1
1073821020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193384302,shp-RED-56,1,1
1073913020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193383702,shp-RED-56,1,1
1074081010,SLVR,4,OUTBOUND-LIBRARY,,0,193386701,shp-SLVR-54,1,1
1074392070,RED,2,INBOUND-NORTH SHORE,,1,193385507,shp-RED-06,1,1
1074316020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193379402,shp-BLUE-54,1,1
1074056010,SLVR,4,OUTBOUND-LIBRARY,,0,193386601,shp-SLVR-54,1,1
1074299010,SLVR,4,OUTBOUND-LIBRARY,,0,193386601,shp-SLVR-54,1,1
1073857020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193383202,shp-BLUE-54,1,1
1074540020,RED,1,INBOUND-NORTH SHORE,,1,193384102,shp-RED-06,1,1
1073886020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193383202,shp-BLUE-54,1,1
1074619020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380402,shp-RED-56,1,1
1074011020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193382602,shp-BLUE-54,1,1
1074526020,RED,1,INBOUND-NORTH SHORE,,1,193380402,shp-RED-06,1,1
1073781070,SLVR,2,OUTBOUND-LIBRARY,,0,193385807,shp-SLVR-54,1,1
1074490070,RED,2,INBOUND-NORTH SHORE,,1,193386107,shp-RED-06,1,1
1074669020,BLUE,1,INBOUND-NORTH SHORE,,1,193383002,shp-BLUE-04,1,1
1073863010,SLVR,4,INBOUND-NORTH SHORE,,1,193386701,shp-SLVR-05,1,1
1074131020,SLVR,1,INBOUND-NORTH SHORE,,1,193384702,shp-SLVR-05,1,1
1074573020,SLVR,1,OUTBOUND-LIBRARY,,0,193381702,shp-SLVR-54,1,1
1074521010,SLVR,4,INBOUND-NORTH SHORE,,1,193386801,shp-SLVR-05,1,1
1074684020,RED,1,INBOUND-NORTH SHORE,,1,193380402,shp-RED-06,1,1
1074060020,BLUE,1,INBOUND-NORTH SHORE,,1,193383102,shp-BLUE-04,1,1
1074679020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380402,shp-RED-56,1,1
1074496020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193383002,shp-BLUE-54,1,1
1074355070,RED,2,INBOUND-NORTH SHORE,,1,193386207,shp-RED-06,1,1
1074120020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380002,shp-RED-56,1,1
1074704070,BLUE,2,INBOUND-NORTH SHORE,,1,193385307,shp-BLUE-04,1,1
1074107020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193384702,shp-BLUE-54,1,1
1074101070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385907,shp-BLUE-54,1,1
1074008020,RED,1,INBOUND-NORTH SHORE,,1,193380502,shp-RED-06,1,1
1074612020,SLVR,1,OUTBOUND-LIBRARY,,0,193381302,shp-SLVR-54,1,1
1074139020,SLVR,1,OUTBOUND-LIBRARY,,0,193381702,shp-SLVR-54,1,1
1074203010,SLVR,4,INBOUND-NORTH SHORE,,1,193386701,shp-SLVR-05,1,1
1074427070,BLUE,2,INBOUND-NORTH SHORE,,1,193385907,shp-BLUE-04,1,1
1074073020,BLUE,1,INBOUND-NORTH SHORE,,1,193381802,shp-BLUE-04,1,1
1073767020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193379502,shp-RED-56,1,1
1074461070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386307,shp-RED-56,1,1
1074505020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380302,shp-RED-56,1,1
1074204020,SLVR,1,INBOUND-NORTH SHORE,,1,193381302,shp-SLVR-05,1,1
1074062020,BLUE,1,INBOUND-NORTH SHORE,,1,193382002,shp-BLUE-04,1,1
1073874020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193383902,shp-RED-56,1,1
1074485010,SLVR,4,OUTBOUND-LIBRARY,,0,193386601,shp-SLVR-54,1,1
1074229070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386007,shp-RED-56,1,1
1074049020,SLVR,1,INBOUND-NORTH SHORE,,1,193381202,shp-SLVR-05,1,1
1074301020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193379202,shp-BLUE-54,1,1
1074601020,BLUE,1,INBOUND-NORTH SHORE,,1,193379302,shp-BLUE-04,1,1
1074154020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380202,shp-RED-56,1,1
1074571010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387501,shp-RED-56,1,1
1074713020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193383102,shp-BLUE-54,1,1
1074003070,BLUE,2,INBOUND-NORTH SHORE,,1,193385207,shp-BLUE-04,1,1
1074367070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385907,shp-BLUE-54,1,1
1074352020,RED,1,INBOUND-NORTH SHORE,,1,193384002,shp-RED-06,1,1
1074700010,RED,4,INBOUND-NORTH SHORE,,1,193387401,shp-RED-06,1,1
1074617020,SLVR,1,INBOUND-NORTH SHORE,,1,193381302,shp-SLVR-05,1,1
1074039070,SLVR,2,INBOUND-NORTH SHORE,,1,193385807,shp-SLVR-05,1,1
1074282020,SLVR,1,OUTBOUND-LIBRARY,,0,193381402,shp-SLVR-54,1,1
1073904020,SLVR,1,OUTBOUND-LIBRARY,,0,193381402,shp-SLVR-54,1,1
1074200020,SLVR,1,INBOUND-WASHINGTON JUNCTION,,1,193381602,shp-SLVR-04,1,1
1073893020,RED,1,INBOUND-NORTH SHORE,,1,193380902,shp-RED-06,1,1
1074444010,BLUE,4,INBOUND-NORTH SHORE,,1,193387601,shp-BLUE-04,1,1
1074486070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386107,shp-RED-56,1,1
1074398010,SLVR,4,INBOUND-NORTH SHORE,,1,193386601,shp-SLVR-05,1,1
1074332020,BLUE,1,INBOUND-NORTH SHORE,,1,193379102,shp-BLUE-04,1,1
1074671020,SLVR,1,OUTBOUND-LIBRARY,,0,193381602,shp-SLVR-54,1,1
1073984020,SLVR,1,OUTBOUND-LIBRARY,,0,193381202,shp-SLVR-54,1,1
1074044010,SLVR,4,INBOUND-NORTH SHORE,,1,193386601,shp-SLVR-05,1,1
1074033020,SLVR,1,INBOUND-NORTH SHORE,,1,193381702,shp-SLVR-05,1,1
1074254070,RED,2,INBOUND-NORTH SHORE,,1,193386407,shp-RED-06,1,1
1073981020,BLUE,1,INBOUND-NORTH SHORE,,1,193382402,shp-BLUE-04,1,1
1074331010,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,193387701,shp-BLUE-54,1,1
1073918010,SLVR,4,INBOUND-NORTH SHORE,,1,193386801,shp-SLVR-05,1,1
1074663070,RED,2,INBOUND-NORTH SHORE,,1,193385507,shp-RED-06,1,1
1074710070,RED,2,INBOUND-NORTH SHORE,,1,193386207,shp-RED-06,1,1
1074709020,BLUE,1,INBOUND-NORTH SHORE,,1,193382002,shp-BLUE-04,1,1
1074311010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387301,shp-RED-56,1,1
1074508070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386107,shp-RED-56,1,1
1074238070,RED,2,INBOUND-NORTH SHORE,,1,193385407,shp-RED-06,1,1
1074027020,BLUE,1,INBOUND-NORTH SHORE,,1,193379202,shp-BLUE-04,1,1
1073996070,SLVR,2,OUTBOUND-LIBRARY,,0,193385707,shp-SLVR-54,1,1
1074079010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387201,shp-RED-56,1,1
1074564070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386207,shp-RED-56,1,1
1074304010,RED,4,INBOUND-NORTH SHORE,,1,193387301,shp-RED-06,1,1
1073948070,SLVR,2,INBOUND-NORTH SHORE,,1,193385607,shp-SLVR-05,1,1
1074228070,RED,2,INBOUND-NORTH SHORE,,1,193386207,shp-RED-06,1,1
1074520020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380902,shp-RED-56,1,1
1074145070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385307,shp-BLUE-54,1,1
1073846010,SLVR,4,INBOUND-NORTH SHORE,,1,193386801,shp-SLVR-05,1,1
1073841010,RED,4,INBOUND-NORTH SHORE,,1,193386901,shp-RED-06,1,1
1074329020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193382902,shp-BLUE-54,1,1
1073873020,BLUE,1,INBOUND-NORTH SHORE,,1,193379202,shp-BLUE-04,1,1
1073746020,SLVR,1,OUTBOUND-LIBRARY,,0,193381202,shp-SLVR-53,1,1
1073853020,SLVR,1,OUTBOUND-LIBRARY,,0,193381202,shp-SLVR-54,1,1
1073813070,SLVR,2,OUTBOUND-LIBRARY,,0,193385607,shp-SLVR-54,1,1
1074285070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385207,shp-BLUE-54,1,1
1074159070,SLVR,2,OUTBOUND-LIBRARY,,0,193385707,shp-SLVR-54,1,1
1074127010,RED,4,INBOUND-NORTH SHORE,,1,193387501,shp-RED-06,1,1
1074121020,SLVR,1,OUTBOUND-LIBRARY,,0,193381402,shp-SLVR-54,1,1
1073974010,SLVR,4,INBOUND-NORTH SHORE,,1,193386801,shp-SLVR-05,1,1
1074192020,RED,1,INBOUND-NORTH SHORE,,1,193380802,shp-RED-06,1,1
1073844010,RED,4,INBOUND-NORTH SHORE,,1,193387401,shp-RED-06,1,1
1074537070,SLVR,2,OUTBOUND-LIBRARY,,0,193385607,shp-SLVR-54,1,1
1074065070,RED,2,INBOUND-NORTH SHORE,,1,193386107,shp-RED-06,1,1
1074091070,RED,2,INBOUND-NORTH SHORE,,1,193386307,shp-RED-06,1,1
1074236010,RED,4,INBOUND-NORTH SHORE,,1,193387301,shp-RED-06,1,1
1074122020,SLVR,1,OUTBOUND-LIBRARY,,0,193381502,shp-SLVR-54,1,1
1074590020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380602,shp-RED-56,1,1
1073988010,BLUE,4,INBOUND-NORTH SHORE,,1,193387801,shp-BLUE-04,1,1
1074338070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193385507,shp-RED-56,1,1
1074006010,SLVR,4,OUTBOUND-LIBRARY,,0,193386801,shp-SLVR-54,1,1
1073814010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387301,shp-RED-56,1,1
1074513020,SLVR,1,OUTBOUND-LIBRARY,,0,193381602,shp-SLVR-54,1,1
1074096070,RED,2,INBOUND-NORTH SHORE,,1,193385407,shp-RED-06,1,1
1074123070,BLUE,2,INBOUND-NORTH SHORE,,1,193385907,shp-BLUE-04,1,1
1074264070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193385407,shp-RED-56,1,1
1074153010,SLVR,4,INBOUND-NORTH SHORE,,1,193386701,shp-SLVR-05,1,1
1074029020,RED,1,INBOUND-NORTH SHORE,,1,193379602,shp-RED-06,1,1
1074373010,BLUE,4,INBOUND-NORTH SHORE,,1,193387801,shp-BLUE-04,1,1
1074452020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193381902,shp-BLUE-54,1,1
1073849020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193384102,shp-RED-56,1,1
1074179010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387401,shp-RED-56,1,1
1074048010,SLVR,4,OUTBOUND-LIBRARY,,0,193386801,shp-SLVR-54,1,1
1073940070,SLVR,2,INBOUND-NORTH SHORE,,1,193385807,shp-SLVR-05,1,1
1073779020,RED,1,INBOUND-NORTH SHORE,,1,193384302,shp-RED-06,1,1
1074501010,SLVR,4,INBOUND-NORTH SHORE,,1,193386701,shp-SLVR-05,1,1
1074136010,RED,4,INBOUND-NORTH SHORE,,1,193386901,shp-RED-06,1,1
1074419070,BLUE,2,INBOUND-NORTH SHORE,,1,193385307,shp-BLUE-04,1,1
1073755020,BLUE,1,INBOUND-NORTH SHORE,,1,193382902,shp-BLUE-04,1,1
1074701010,RED,4,INBOUND-NORTH SHORE,,1,193387201,shp-RED-06,1,1
1073923070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386207,shp-RED-56,1,1
1073953020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193379802,shp-RED-56,1,1
1074416010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386901,shp-RED-56,1,1
1074166020,SLVR,1,OUTBOUND-LIBRARY,,0,193381202,shp-SLVR-54,1,1
1074599070,RED,2,INBOUND-NORTH SHORE,,1,193386307,shp-RED-06,1,1
1074458070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386307,shp-RED-56,1,1
1073927010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387401,shp-RED-56,1,1
1073982020,RED,1,INBOUND-NORTH SHORE,,1,193380902,shp-RED-06,1,1
1074447020,RED,1,INBOUND-NORTH SHORE,,1,193383402,shp-RED-06,1,1
1073790020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193379202,shp-BLUE-54,1,1
1074112020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193384802,shp-BLUE-54,1,1
1073959070,RED,2,INBOUND-NORTH SHORE,,1,193386107,shp-RED-06,1,1
1074627020,RED,1,INBOUND-NORTH SHORE,,1,193380902,shp-RED-06,1,1
1074215020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193379202,shp-BLUE-54,1,1
1073796020,BLUE,1,INBOUND-NORTH SHORE,,1,193382202,shp-BLUE-04,1,1
1074557010,RED,4,INBOUND-NORTH SHORE,,1,193387401,shp-RED-06,1,1
1074596010,SLVR,4,OUTBOUND-LIBRARY,,0,193386601,shp-SLVR-54,1,1
1074593020,SLVR,1,INBOUND-NORTH SHORE,,1,193381302,shp-SLVR-05,1,1
1073783070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385907,shp-BLUE-54,1,1
1074095020,RED,1,INBOUND-NORTH SHORE,,1,193379702,shp-RED-06,1,1
1074164020,RED,1,INBOUND-NORTH SHORE,,1,193383802,shp-RED-06,1,1
1074575020,BLUE,1,INBOUND-NORTH SHORE,,1,193382102,shp-BLUE-04,1,1
1074277020,RED,1,INBOUND-NORTH SHORE,,1,193380502,shp-RED-06,1,1
1074475020,RED,1,INBOUND-NORTH SHORE,,1,193383502,shp-RED-06,1,1
1074248020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380102,shp-RED-56,1,1
1073855010,SLVR,4,INBOUND-NORTH SHORE,,1,193386701,shp-SLVR-05,1,1
1073905010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387501,shp-RED-56,1,1
1073872010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387401,shp-RED-56,1,1
1073933020,SLVR,1,OUTBOUND-LIBRARY,,0,193381702,shp-SLVR-54,1,1
1073836070,RED,2,INBOUND-NORTH SHORE,,1,193385407,shp-RED-06,1,1
1074645010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387201,shp-RED-56,1,1
1074659020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193380702,shp-RED-56,1,1
1074234020,SLVR,1,OUTBOUND-LIBRARY,,0,193381602,shp-SLVR-54,1,1
1073890070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385307,shp-BLUE-54,1,1
1074413010,BLUE,4,INBOUND-NORTH SHORE,,1,193387701,shp-BLUE-04,1,1
1074173070,RED,2,INBOUND-NORTH SHORE,,1,193385407,shp-RED-06,1,1
1074404020,BLUE,1,INBOUND-NORTH SHORE,,1,193383202,shp-BLUE-04,1,1
1074211070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386007,shp-RED-56,1,1
1074440070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386207,shp-RED-56,1,1
1073811010,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,193387701,shp-BLUE-54,1,1
1073862020,RED,1,INBOUND-NORTH SHORE,,1,193384102,shp-RED-06,1,1
1073963010,BLUE,4,INBOUND-NORTH SHORE,,1,193387601,shp-BLUE-04,1,1
1073826010,RED,4,INBOUND-NORTH SHORE,,1,193387201,shp-RED-06,1,1
1074509070,RED,2,INBOUND-NORTH SHORE,,1,193386107,shp-RED-06,1,1
1073800020,BLUE,1,INBOUND-NORTH SHORE,,1,193379302,shp-BLUE-04,1,1
1074302070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386007,shp-RED-56,1,1
1074415010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386901,shp-RED-56,1,1
1073915020,BLUE,1,INBOUND-NORTH SHORE,,1,193381902,shp-BLUE-04,1,1
1074372020,SLVR,1,INBOUND-WASHINGTON JUNCTION,,1,193381702,shp-SLVR-04,1,1
1073887070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385907,shp-BLUE-54,1,1
1074426020,SLVR,1,INBOUND-NORTH SHORE,,1,193381502,shp-SLVR-05,1,1
1074253020,SLVR,1,INBOUND-NORTH SHORE,,1,193381702,shp-SLVR-05,1,1
1073751010,SLVR,4,OUTBOUND-LIBRARY,,0,193386601,shp-SLVR-54,1,1
1074167020,SLVR,1,OUTBOUND-LIBRARY,,0,193381302,shp-SLVR-54,1,1
1073765070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386307,shp-RED-56,1,1
1073829070,SLVR,2,INBOUND-NORTH SHORE,,1,193385607,shp-SLVR-05,1,1
1074493070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193385407,shp-RED-56,1,1
1074177020,SLVR,1,INBOUND-NORTH SHORE,,1,193381502,shp-SLVR-05,1,1
1074172020,RED,1,INBOUND-NORTH SHORE,,1,193380902,shp-RED-06,1,1
1073806020,RED,1,INBOUND-NORTH SHORE,,1,193380602,shp-RED-06,1,1
1074043020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193383602,shp-RED-56,1,1
1073832070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385907,shp-BLUE-54,1,1
1074585010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387201,shp-RED-56,1,1
1074515010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387001,shp-RED-56,1,1
1074368010,SLVR,4,OUTBOUND-LIBRARY,,0,193386801,shp-SLVR-54,1,1
1074507070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385307,shp-BLUE-54,1,1
1074005020,SLVR,1,INBOUND-WASHINGTON JUNCTION,,1,193381502,shp-SLVR-04,1,1
1074279070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385207,shp-BLUE-54,1,1
1074366070,BLUE,2,INBOUND-NORTH SHORE,,1,193385207,shp-BLUE-04,1,1
1074363070,SLVR,2,OUTBOUND-LIBRARY,,0,193385607,shp-SLVR-54,1,1
1074654070,SLVR,2,OUTBOUND-LIBRARY,,0,193385607,shp-SLVR-54,1,1
1073823070,SLVR,2,INBOUND-NORTH SHORE,,1,193385707,shp-SLVR-05,1,1
1074544020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193381802,shp-BLUE-54,1,1
1074290010,RED,4,INBOUND-NORTH SHORE,,1,193387401,shp-RED-06,1,1
1074165010,RED,4,INBOUND-NORTH SHORE,,1,193387101,shp-RED-06,1,1
1073742070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385207,shp-BLUE-54,1,1
1073986020,RED,1,INBOUND-NORTH SHORE,,1,193379702,shp-RED-06,1,1
1073795070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386107,shp-RED-56,1,1
1074032010,RED,4,INBOUND-NORTH SHORE,,1,193387401,shp-RED-06,1,1
1074170020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193384202,shp-RED-56,1,1
1074135020,BLUE,1,INBOUND-NORTH SHORE,,1,193382602,shp-BLUE-04,1,1
1073820010,SLVR,4,OUTBOUND-LIBRARY,,0,193386701,shp-SLVR-54,1,1
1074393020,SLVR,1,OUTBOUND-LIBRARY,,0,193381302,shp-SLVR-54,1,1
1073802070,RED,2,INBOUND-NORTH SHORE,,1,193386207,shp-RED-06,1,1
1074110020,SLVR,1,INBOUND-WASHINGTON JUNCTION,,1,193381702,shp-SLVR-04,1,1
1073750020,SLVR,1,INBOUND-WASHINGTON JUNCTION,,1,193384902,shp-SLVR-04,1,1
1073880020,RED,1,INBOUND-NORTH SHORE,,1,193380702,shp-RED-06,1,1
1074180070,SLVR,2,INBOUND-NORTH SHORE,,1,193385607,shp-SLVR-05,1,1
1074084010,BLUE,4,INBOUND-NORTH SHORE,,1,193387601,shp-BLUE-04,1,1
1074089020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193379902,shp-RED-56,1,1
1074471010,RED,4,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193387001,shp-RED-56,1,1
1073834070,RED,2,INBOUND-NORTH SHORE,,1,193385507,shp-RED-06,1,1
1073864010,RED,4,INBOUND-NORTH SHORE,,1,193386901,shp-RED-06,1,1
1073960020,RED,1,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193383902,shp-RED-56,1,1
1074208070,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,193385307,shp-BLUE-54,1,1
1074220070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386207,shp-RED-56,1,1
1074666020,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,193379402,shp-BLUE-54,1,1
1074633070,RED,2,INBOUND-NORTH SHORE,,1,193386107,shp-RED-06,1,1
1074411070,RED,2,OUTBOUND-SOUTH HILLS VILLAGE VIA BEECHVIEW,,0,193386207,shp-RED-56,1,1
1073824070,SLVR,2,INBOUND-NORTH SHORE,,1,193385707,shp-SLVR-05,1,1
1074214010,RED,4,INBOUND-NORTH SHORE,,1,193387001,shp-RED-06,1,1
1073830010,SLVR,4,INBOUND-NORTH SHORE,,1,193386601,shp-SLVR-05,1,1
